drug_id,cell_line,gene_symbol,log2fc,pvalue
Camptothecin,PC3,GENE026,-0.7130627663346485,0.24041867661010172
Camptothecin,PC3,GENE027,0.3030825453057281,0.3588271824642725
Camptothecin,PC3,GENE028,0.22232759283347955,0.39921202163895075
Camptothecin,PC3,GENE029,-0.49767768196200846,0.3046847906176068
Camptothecin,PC3,GENE030,0.14822946699927933,0.42600240521318405
Camptothecin,PC3,GENE031,-0.020428966798004315,0.5111215728803018
Camptothecin,PC3,GENE032,-0.4685110021999629,0.33370812278162953
Camptothecin,PC3,GENE033,0.809401012510299,0.225393212509285
Camptothecin,PC3,GENE034,0.6075775044358769,0.28880557053072414
Camptothecin,PC3,GENE035,0.37104229426189933,0.365722736396386
Camptothecin,PC3,GENE036,0.46992405176484386,0.29178642595532256
Camptothecin,PC3,GENE037,0.4230067723356344,0.3061064238233714
Camptothecin,PC3,GENE038,-0.16167810614310438,0.4359411179215573
Camptothecin,PC3,GENE039,0.02380177590717566,0.4964384343331648
Camptothecin,PC3,GENE040,0.5917071247695933,0.29287203963688135
Camptothecin,PC3,GENE041,-0.3303536241285678,0.3399813970253239
Camptothecin,PC3,GENE042,0.5115706023436132,0.27474752478595066
Camptothecin,PC3,GENE043,0.04579286934688153,0.5144912560168113
Camptothecin,PC3,GENE044,-0.6926859328348661,0.26663145532363774
Camptothecin,PC3,GENE045,-0.5536597566731558,0.2673361801631969
Camptothecin,PC3,GENE046,0.4596514348538775,0.2900781535702135
Camptothecin,PC3,GENE047,-1.218170636998877,0.12211975881573432
Camptothecin,PC3,GENE048,0.06639034913207761,0.5065223076433923
Camptothecin,PC3,GENE049,2.865791604528413,0.04669639540465284
Camptothecin,PC3,GENE050,0.18597995037924905,0.4473545676850053
Camptothecin,PC3,GENE051,-0.08596584518226029,0.4822569999459074
Camptothecin,PC3,GENE052,0.2590334719225457,0.3906354211755692
Camptothecin,PC3,GENE053,0.6539933185700525,0.2611483022316351
Camptothecin,PC3,GENE054,1.0779424544122311,0.17634189315847626
Camptothecin,PC3,GENE055,0.5861196233791968,0.27150905138002596
Camptothecin,PC3,GENE056,0.8428241507095825,0.21152065119476446
Camptothecin,PC3,GENE057,-0.23014772209692339,0.41185392457268233
Camptothecin,PC3,GENE058,-0.5429320106102538,0.2770777205460736
Camptothecin,PC3,GENE059,2.374550943408387,0.07252938881016398
Camptothecin,PC3,GENE060,-0.28149683576783335,0.36475395212038625
Camptothecin,PC3,GENE061,-1.4891280327561687,0.10839862537608627
Camptothecin,PC3,GENE062,-0.9987056717297534,0.154907518688878
Camptothecin,PC3,GENE063,-0.6848490898425335,0.24073562846115423
Camptothecin,PC3,GENE064,-0.23708715821495183,0.38637236507064693
Camptothecin,PC3,GENE065,-0.1683113636605804,0.4565972624723518
Camptothecin,PC3,GENE066,0.17587733829685673,0.4256610218655175
Camptothecin,PC3,GENE067,0.19177200373696077,0.4339841030534412
Camptothecin,PC3,GENE068,0.5156699971321552,0.30768029734890784
Camptothecin,PC3,GENE069,1.5524337142333609,0.1033091225694464
Camptothecin,PC3,GENE070,0.1737013183211644,0.43532714885074036
Camptothecin,PC3,GENE071,-1.7533750120669052,0.09129017612499593
Camptothecin,PC3,GENE072,0.6584717816162811,0.25963516729476593
Camptothecin,PC3,GENE073,0.2196513788407354,0.43375410834679323
Camptothecin,PC3,GENE074,0.7469827247110397,0.2232145611262723
Camptothecin,PC3,GENE075,0.6231634428987268,0.2484939719535583
Camptothecin,PC3,GENE076,-0.06340574895151091,0.5021678457999789
Camptothecin,PC3,GENE077,0.8284942348523877,0.21663797741679336
Camptothecin,PC3,GENE078,-0.7702093359445181,0.21705665773634014
Camptothecin,PC3,GENE079,-2.791350236062976,0.021005478682580077
Camptothecin,PC3,GENE080,-0.4469338247524054,0.3126992258426553
Camptothecin,PC3,GENE081,-0.06975273774328553,0.4894979726661128
Camptothecin,PC3,GENE082,0.9058460280595133,0.17337383565534042
Camptothecin,PC3,GENE083,0.4423632108770686,0.32666275626401897
Camptothecin,PC3,GENE084,-0.43697517274571274,0.3388633321769028
Camptothecin,PC3,GENE085,-0.8131088572943699,0.1889099535243426
Camptothecin,PC3,GENE086,0.8583827401571934,0.19832588626746284
Camptothecin,PC3,GENE087,0.7688057800370207,0.21060008286734494
Camptothecin,PC3,GENE088,0.2165723846159543,0.4076706318532729
Camptothecin,PC3,GENE089,-0.14975456908610402,0.4343025926485764
Camptothecin,PC3,GENE090,0.9755171490100094,0.16237502534692935
Camptothecin,PC3,GENE091,-0.29498929520722206,0.3734136835229876
Camptothecin,PC3,GENE092,0.293881492641874,0.3640352204234723
Camptothecin,PC3,GENE093,0.05757589951229185,0.4845833759465518
Camptothecin,PC3,GENE094,1.820608665013114,0.07409063363328537
Camptothecin,PC3,GENE095,0.7473442876821899,0.23920298219019426
Camptothecin,PC3,GENE096,0.0888779467902012,0.47173694912080705
Camptothecin,PC3,GENE097,0.08695402082825236,0.4774525849686753
Camptothecin,PC3,GENE098,0.5447183546802171,0.26177815225409407
Camptothecin,PC3,GENE099,1.1701038688445524,0.13179148904961743
Camptothecin,PC3,GENE100,0.8578780040031226,0.1984699898026921
Camptothecin,PC3,GENE101,0.385940997517716,0.33865051513334576
Camptothecin,PC3,GENE102,-0.7722322468032338,0.22401966318547145
Camptothecin,PC3,GENE103,0.25171454130093884,0.38678047013716144
Camptothecin,PC3,GENE104,-2.105240130058311,0.04661335848039584
Camptothecin,PC3,GENE105,-0.36634209562880954,0.33156111049966835
Camptothecin,PC3,GENE106,0.25271357331240885,0.4057463870228649
Camptothecin,PC3,GENE107,-0.22921847009345883,0.4279297949239799
Camptothecin,PC3,GENE108,-0.2969182544992268,0.3628959140809377
Camptothecin,PC3,GENE109,-0.051422081568034995,0.4822867569689832
Camptothecin,PC3,GENE110,-0.013397173317831768,0.5335698250348843
Camptothecin,PC3,GENE111,0.18669809595677758,0.4052979852784017
Camptothecin,PC3,GENE112,-1.1610835044613184,0.16546927412100487
Camptothecin,PC3,GENE113,0.07051832791128208,0.49277835267559983
Camptothecin,PC3,GENE114,-0.925470178947634,0.17265090801130914
Camptothecin,PC3,GENE115,0.4717319209326838,0.3141215018400683
Camptothecin,PC3,GENE116,0.4012354411598443,0.3586002003252653
Camptothecin,PC3,GENE117,-0.19916045301198088,0.43133176496257136
Camptothecin,PC3,GENE118,-0.13098321815927647,0.43273065360773777
Camptothecin,PC3,GENE119,-0.253839891232831,0.40123182221157006
Camptothecin,PC3,GENE120,0.45073731497389297,0.3350109967464444
Camptothecin,PC3,GENE121,-0.06943129359733584,0.4758892528282719
Camptothecin,PC3,GENE122,-0.1597783811595403,0.4276066546984343
Camptothecin,PC3,GENE123,0.4740884126811506,0.315525937023085
Camptothecin,PC3,GENE124,-1.483980690339104,0.11474518789269528
Camptothecin,PC3,GENE125,-1.0097777744885843,0.1762654125927586
Camptothecin,PC3,GENE126,2.454770171002666,0.0485029620984157
Camptothecin,PC3,GENE127,1.1230644829680059,0.13065489143216585
Camptothecin,PC3,GENE128,-0.5942433609632161,0.2771919809997625
Camptothecin,PC3,GENE129,0.15603970940983458,0.45258639089908637
Camptothecin,PC3,GENE130,1.5709834886438994,0.12347478016656133
Camptothecin,PC3,GENE131,0.01651352148289864,0.5325477806221387
Camptothecin,PC3,GENE132,-0.8153366837076321,0.21179005671792128
Camptothecin,PC3,GENE133,0.08548548578410958,0.47097007382720707
Camptothecin,PC3,GENE134,2.5097311238896376,0.06037907972048934
Camptothecin,PC3,GENE135,0.6593823078635971,0.24818003894342894
Camptothecin,PC3,GENE136,0.043429581580901405,0.5194453283354051
Camptothecin,PC3,GENE137,-0.5933485588439668,0.25518416987250164
Camptothecin,PC3,GENE138,0.7653661962689975,0.22352988210468586
Camptothecin,PC3,GENE139,-0.23340747289489103,0.40872584000887974
Camptothecin,PC3,GENE140,2.0010913355213615,0.09177990716058299
Camptothecin,PC3,GENE141,0.1390530095459804,0.4497705262377517
Camptothecin,PC3,GENE142,-0.414464040432961,0.33994975563494567
Camptothecin,PC3,GENE143,0.08173873958372666,0.47328050701382707
Camptothecin,PC3,GENE144,-0.5293196746985407,0.30788988765725017
Camptothecin,PC3,GENE145,0.031582729653586814,0.5213940120078888
Camptothecin,PC3,GENE146,-0.2906175865414161,0.3924582516464614
Camptothecin,PC3,GENE147,-0.4477547010725489,0.3014216735057656
Camptothecin,PC3,GENE148,-0.07192288545598181,0.46300802249321643
Camptothecin,PC3,GENE149,0.39810440422626076,0.35088370704203853
Camptothecin,PC3,GENE150,0.23850185969753662,0.38117056834036583
Camptothecin,PC3,GENE151,-1.9746418490284614,0.086447648103185
Camptothecin,PC3,GENE152,0.20652826689309126,0.4225750736751971
Camptothecin,PC3,GENE153,-0.2314745327126797,0.4240302775210697
Camptothecin,PC3,GENE154,-0.5407098143727019,0.2998200079467071
Camptothecin,PC3,GENE155,-0.8091053973565806,0.2044690196403611
Camptothecin,PC3,GENE156,0.18753595734138886,0.43583878561846867
Camptothecin,PC3,GENE157,0.21777792418740666,0.42548853219363886
Camptothecin,PC3,GENE158,0.44613183018506697,0.3310625783526215
Camptothecin,PC3,GENE159,-0.12240012090315058,0.4393479168637275
Camptothecin,PC3,GENE160,-0.563752168870298,0.2659577469031963
Camptothecin,HT29,TP53,-0.040129523103772914,0.5032607326791378
Camptothecin,HT29,EGFR,0.5466354527299649,0.2683934570984347
Camptothecin,HT29,MYC,-0.5317008227589264,0.2744725127543794
Camptothecin,HT29,BRAF,-0.37002345891138566,0.3526217213582629
Camptothecin,HT29,KRAS,0.36712214485148925,0.3247649826145493
Camptothecin,HT29,PIK3CA,-0.6760822233123625,0.22922907881224558
Camptothecin,HT29,PTEN,0.33349020171908,0.36888899999589286
Camptothecin,HT29,MAPK1,-0.774765634789256,0.219468193125399
Camptothecin,HT29,AKT1,0.8542731848834432,0.1801663577409266
Camptothecin,HT29,STAT3,-0.20626232625857266,0.4074238374344171
Camptothecin,HT29,CDK1,0.1949802930149507,0.4125516219094899
Camptothecin,HT29,CDKN1A,0.602034009442442,0.28805905676008114
Camptothecin,HT29,RB1,-0.37431765701816655,0.3513397232477469
Camptothecin,HT29,NFkB1,0.43405157147896484,0.3267917163707479
Camptothecin,HT29,ERBB2,-0.8436247117265355,0.1988601215286537
Camptothecin,HT29,MTOR,0.6667069920357441,0.26624676637042965
Camptothecin,HT29,JUN,-0.7163011839557443,0.24368226775725388
Camptothecin,HT29,FOS,-1.3078983168862153,0.13808350375510836
Camptothecin,HT29,HIF1A,-0.7783079853984017,0.20803676014463068
Camptothecin,HT29,VEGFA,0.864647943838048,0.1797729199576966
Camptothecin,HT29,GENE001,-0.7497937281014665,0.25310917897094215
Camptothecin,HT29,GENE002,-0.6648216511196539,0.24748006201881423
Camptothecin,HT29,GENE003,0.43422175537049773,0.3013819014671304
Camptothecin,HT29,GENE004,-0.8980144932415378,0.21828609348578326
Camptothecin,HT29,GENE005,2.4639270108798113,0.03451867526407236
Camptothecin,HT29,GENE006,-0.7780033663868415,0.23765746345671318
Camptothecin,HT29,GENE007,-0.910952366326177,0.16764257295801593
Camptothecin,HT29,GENE008,-1.167786362083314,0.12912437522636674
Camptothecin,HT29,GENE009,-0.24964861978599864,0.4192735600240984
Camptothecin,HT29,GENE010,-1.739854428612899,0.09555612675310354
Camptothecin,HT29,GENE011,-0.11829017536457047,0.473228195102006
Camptothecin,HT29,GENE012,-0.19819691752390245,0.4374001744141475
Camptothecin,HT29,GENE013,0.07771366537146826,0.4634451518546096
Camptothecin,HT29,GENE014,1.2328669777099646,0.11703800974184232
Camptothecin,HT29,GENE015,-0.14540304007201885,0.43702901906246217
Camptothecin,HT29,GENE016,-0.20391154303427214,0.4105175755933893
Camptothecin,HT29,GENE017,-0.6101586886078877,0.2659134919366304
Camptothecin,HT29,GENE018,-0.3593409627216399,0.3661258071990316
Camptothecin,HT29,GENE019,0.09666533347636669,0.4889051570392565
Camptothecin,HT29,GENE020,-0.04813665410104831,0.4800245552364242
Camptothecin,HT29,GENE021,0.18265049651089432,0.4299170954656191
Camptothecin,HT29,GENE022,0.7010360736089216,0.2351391963011678
Camptothecin,HT29,GENE023,0.35094158718907487,0.3551390503560345
Camptothecin,HT29,GENE024,0.7380730553600331,0.23283929020641647
Camptothecin,HT29,GENE025,0.5417924503711494,0.2970545958092133
Camptothecin,HT29,GENE026,-0.18069288359091898,0.4434695718967809
Camptothecin,HT29,GENE027,-0.22505056684511196,0.39779298574784977
Camptothecin,HT29,GENE028,0.356135744752939,0.35487157765977256
Camptothecin,HT29,GENE029,0.0601128167171065,0.489170186511441
Camptothecin,HT29,GENE030,0.45618730698143495,0.29617865349736766
Camptothecin,HT29,GENE031,-0.7988559598867044,0.2366225317378738
Camptothecin,HT29,GENE032,-0.2581280079685635,0.4144537227829892
Camptothecin,HT29,GENE033,0.4658880487043528,0.3271315471819726
Camptothecin,HT29,GENE034,-0.399769460616342,0.3333890012610714
Camptothecin,HT29,GENE035,0.17577397941294443,0.43022125016928686
Camptothecin,HT29,GENE036,-0.05401884989462519,0.5074530291561996
Camptothecin,HT29,GENE037,-0.03439542321743908,0.485884595339683
Camptothecin,HT29,GENE038,0.32875980374793734,0.3808097766640411
Camptothecin,HT29,GENE039,0.07102547216230459,0.4730378964696687
Camptothecin,HT29,GENE040,0.024526704637178535,0.5037383404285358
Camptothecin,HT29,GENE041,-0.11535020659773912,0.454689387680808
Camptothecin,HT29,GENE042,-0.6656148963570352,0.23553598312595386
Camptothecin,HT29,GENE043,0.13916453061010745,0.4473309695390654
Camptothecin,HT29,GENE044,0.32295891289690554,0.35422636515495565
Camptothecin,HT29,GENE045,0.6871547565895476,0.24072515256098231
Camptothecin,HT29,GENE046,-0.35456319245095635,0.33561770701137644
Camptothecin,HT29,GENE047,-0.8915922597334712,0.20317905402080214
Camptothecin,HT29,GENE048,0.7606650806660828,0.21214447852868293
Camptothecin,HT29,GENE049,1.0231216121477795,0.15516371346981472
Camptothecin,HT29,GENE050,0.4752690039642219,0.3188873304134387
Camptothecin,HT29,GENE051,0.212664530238297,0.4269864399022006
Camptothecin,HT29,GENE052,0.8572635340968661,0.19644459492427813
Camptothecin,HT29,GENE053,-0.5296927719045702,0.29107574694889105
Camptothecin,HT29,GENE054,-0.6584777870484292,0.24623700332702544
Camptothecin,HT29,GENE055,-0.037426692967423535,0.5262319053433318
Camptothecin,HT29,GENE056,-0.2835962094063391,0.3767019457352218
Camptothecin,HT29,GENE057,-0.19470893874651884,0.4353360197358133
Camptothecin,HT29,GENE058,-0.48717406691589615,0.28814664216239094
Camptothecin,HT29,GENE059,1.1435187355207042,0.16848658747639972
Camptothecin,HT29,GENE060,-0.5972198790028499,0.2474202559515934
Camptothecin,HT29,GENE061,-1.380282264252643,0.10871076116267954
Camptothecin,HT29,GENE062,-0.2175782989273759,0.41740878037879753
Camptothecin,HT29,GENE063,-0.8714121658667876,0.1831856985966358
Camptothecin,HT29,GENE064,-0.0024809920200190437,0.5048736066406344
Camptothecin,HT29,GENE065,-0.19479830342939622,0.4283622209126639
Camptothecin,HT29,GENE066,0.276916665890773,0.3991703512038735
Camptothecin,HT29,GENE067,0.5059516559133727,0.29207268312383566
Camptothecin,HT29,GENE068,0.16052616666608197,0.46020407663832463
Camptothecin,HT29,GENE069,0.23252273050759104,0.41870380690845005
Camptothecin,HT29,GENE070,0.08332641428175669,0.456243308375535
Camptothecin,HT29,GENE071,-1.4874288116615197,0.09655861956265463
Camptothecin,HT29,GENE072,0.29409996748592854,0.37608931978084226
Camptothecin,HT29,GENE073,0.2543341247935678,0.38780507774939726
Camptothecin,HT29,GENE074,0.762570867556421,0.24471082939520525
Camptothecin,HT29,GENE075,0.5054311201859196,0.27790791002929294
Camptothecin,HT29,GENE076,-0.06525753994849688,0.5117530697310204
Camptothecin,HT29,GENE077,-0.3021695357816559,0.3498322563678042
Camptothecin,HT29,GENE078,-0.03790869790910668,0.5150747327643468
Camptothecin,HT29,GENE079,-0.880854818535682,0.17901226631895112
Camptothecin,HT29,GENE080,0.005011651121126855,0.5163817947954622
Camptothecin,HT29,GENE081,-0.2712994822155381,0.3841589969736012
Camptothecin,HT29,GENE082,-0.5383304672621648,0.28955077442199384
Camptothecin,HT29,GENE083,-0.8893154166049018,0.21351556411167638
Camptothecin,HT29,GENE084,-0.06296948647341684,0.4677413621295781
Camptothecin,HT29,GENE085,-0.35874259304054085,0.3508277296111062
Camptothecin,HT29,GENE086,0.08700927831030184,0.4618195454980638
Camptothecin,HT29,GENE087,0.1228669914606767,0.4802564801287812
Camptothecin,HT29,GENE088,-0.4306918511783719,0.30166673349019746
Camptothecin,HT29,GENE089,-0.44023098241120295,0.34280127828794726
Camptothecin,HT29,GENE090,0.4810996772975587,0.29681133721764186
Camptothecin,HT29,GENE091,-0.026429977145650155,0.4906525303112364
Camptothecin,HT29,GENE092,-0.5052970433533036,0.2969678776636309
Camptothecin,HT29,GENE093,-0.033591790330958445,0.5262606080875388
Camptothecin,HT29,GENE094,2.9082245922523926,0.023084348082828596
Camptothecin,HT29,GENE095,-0.41451872917660393,0.32284765657727754
Camptothecin,HT29,GENE096,0.10085027995827352,0.4705125677398315
Camptothecin,HT29,GENE097,-0.5572379134356727,0.26988039686853926
Camptothecin,HT29,GENE098,-0.18448972255496104,0.4471188473286965
Camptothecin,HT29,GENE099,2.1899549666149176,0.03674907772154455
Camptothecin,HT29,GENE100,0.3730937036572015,0.33246579655279757
Camptothecin,HT29,GENE101,-0.18009679730497383,0.43002168681015057
Camptothecin,HT29,GENE102,-0.6206594992138743,0.2863365340861884
Camptothecin,HT29,GENE103,0.30276988904020186,0.385090191593549
Camptothecin,HT29,GENE104,-2.1765380554496603,0.039392384693036006
Camptothecin,HT29,GENE105,0.5623993222965958,0.2680755334963022
Camptothecin,HT29,GENE106,-0.39969703808071777,0.3364820080591427
Camptothecin,HT29,GENE107,-0.27007669418712554,0.39585674207350774
Camptothecin,HT29,GENE108,0.1570264837999297,0.4187220467557452
Camptothecin,HT29,GENE109,-0.00669230782651948,0.5035345009294803
Camptothecin,HT29,GENE110,0.2682083661975214,0.37952261911542073
Camptothecin,HT29,GENE111,0.7390634130866305,0.24314149323376755
Camptothecin,HT29,GENE112,-2.1055000032309006,0.04754362937757096
Camptothecin,HT29,GENE113,0.12198216063962213,0.4366031466579366
Camptothecin,HT29,GENE114,0.5009761338958834,0.2957746036561683
Camptothecin,HT29,GENE115,0.10251334353093945,0.4501671605152529
Camptothecin,HT29,GENE116,0.6634047100209954,0.2626312235106483
Camptothecin,HT29,GENE117,0.12351332180255645,0.4751949699184442
Camptothecin,HT29,GENE118,-0.42775567898912664,0.34324738967386553
Camptothecin,HT29,GENE119,-0.3104226096413214,0.37738038456646456
Camptothecin,HT29,GENE120,0.5499524754589413,0.29919632476360275
Camptothecin,HT29,GENE121,-0.4290527723840967,0.329540043257498
Camptothecin,HT29,GENE122,-0.49354088514401123,0.3034757679311988
Camptothecin,HT29,GENE123,0.743373567899887,0.23111569605421037
Camptothecin,HT29,GENE124,-1.4136058767062682,0.13331189591170642
Camptothecin,HT29,GENE125,0.38691637182113975,0.35210082094024486
Camptothecin,HT29,GENE126,2.129268941689431,0.06394385941574252
Camptothecin,HT29,GENE127,0.610998560486751,0.24642079077784151
Camptothecin,HT29,GENE128,0.7818678080248996,0.23467769368265928
Camptothecin,HT29,GENE129,-0.6251232490601597,0.24700880259788033
Camptothecin,HT29,GENE130,0.19695598661807617,0.394847255355556
Camptothecin,HT29,GENE131,-0.43751270382812246,0.30469180242253857
Camptothecin,HT29,GENE132,-0.20809700136507026,0.40962719674403286
Camptothecin,HT29,GENE133,-0.5903910313251696,0.28991180564553776
Camptothecin,HT29,GENE134,2.520408028592323,0.029498172816518918
Camptothecin,HT29,GENE135,0.3671304585883626,0.32447923909440796
